001310154.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001310155.wav;9.0;10.0;9.0;9.1;10.0,10.0;10.0,10.0;10.0,10.0;2
001310155.wav;10.0;10.0;9.0;9.9;10.0,10.0;10.0,10.0;10.0,10.0;2
001310155.wav;10.0;10.0;9.0;9.9;10.0,10.0;10.0,10.0;10.0,10.0;2
001310155.wav;9.0;8.0;8.0;8.8;10.0,10.0;10.0,10.0;10.0,10.0;2
001310155.wav;9.0;6.0;6.0;8.4;10.0,10.0;10.0,10.0;10.0,10.0;2
001310162.wav;6.0;8.0;8.0;6.4;6.0,10.0;10.0,10.0;6.8,10.0;2
001310162.wav;9.0;7.0;7.0;8.6;8.0,10.0;10.0,10.0;8.4,10.0;2
001310162.wav;3.0;10.0;9.0;4.3;3.0,10.0;10.0,10.0;4.4,10.0;2
001310162.wav;3.0;7.0;6.0;3.7;3.0,10.0;10.0,10.0;4.4,10.0;2
001310162.wav;3.0;5.0;5.0;3.4;3.0,10.0;10.0,10.0;4.4,10.0;2
001310165.wav;6.0;8.0;8.0;6.4;10.0,10.0,10.0,8.0,5.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4,6.0;5
001310165.wav;9.0;10.0;9.0;9.1;10.0,8.0,10.0,10.0,4.0;10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,5.2;5
001310165.wav;8.0;9.0;8.0;8.1;10.0,10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4,10.0;5
001310165.wav;7.0;7.0;6.0;6.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001310165.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001310168.wav;8.0;10.0;10.0;8.4;10.0,10.0,10.0;10.0,10.0,10.0;10.0,10.0,10.0;3
001310168.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0;10.0,10.0,10.0;10.0,10.0,10.0;3
001310168.wav;7.0;8.0;7.0;7.1;10.0,10.0,10.0;10.0,5.0,10.0;10.0,9.0,10.0;3
001310168.wav;7.0;7.0;7.0;7.0;10.0,10.0,10.0;10.0,10.0,10.0;10.0,10.0,10.0;3
001310168.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0;10.0,10.0,10.0;10.0,10.0,10.0;3
001350002.wav;7.0;8.0;8.0;7.2;10.0,8.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0,10.0;6
001350002.wav;8.0;10.0;9.0;8.3;10.0,10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,10.0,10.0;6
001350002.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,5.0,10.0,10.0;10.0,10.0,10.0,9.0,10.0,10.0;6
001350002.wav;9.0;9.0;8.0;8.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350002.wav;9.0;9.0;8.0;8.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350091.wav;8.0;9.0;8.0;8.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
001350091.wav;8.0;9.0;9.0;8.2;8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8.4,6.0,10.0,8.4,10.0,10.0,10.0,8.4,10.0;9
001350091.wav;8.0;9.0;9.0;8.2;10.0,5.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0,10.0,10.0,10.0,4.4,10.0;9
001350091.wav;10.0;9.0;10.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
001350091.wav;8.0;8.0;7.0;7.9;10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0;9
001350119.wav;8.0;9.0;8.0;8.1;8.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,10.0,10.0,10.0,10.0,10.0;7
001350119.wav;8.0;10.0;9.0;8.3;8.0,8.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;8.4,8.4,10.0,10.0,10.0,10.0,10.0;7
001350119.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,5.0,10.0,10.0,10.0,10.0,10.0;10.0,9.0,10.0,10.0,10.0,10.0,10.0;7
001350119.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350119.wav;9.0;9.0;7.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350124.wav;8.0;9.0;9.0;8.2;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350124.wav;10.0;9.0;8.0;9.7;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350124.wav;9.0;10.0;9.0;9.1;8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350124.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350124.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350134.wav;7.0;9.0;9.0;7.4;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350134.wav;10.0;10.0;10.0;10.0;10.0,6.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,6.8,10.0,10.0,10.0;5
001350134.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350134.wav;9.0;10.0;10.0;9.2;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350134.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350163.wav;8.0;9.0;9.0;8.2;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350163.wav;9.0;9.0;9.0;9.0;10.0,10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,10.0,10.0;6
001350163.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,5.0,10.0,10.0,10.0,10.0;10.0,9.0,10.0,10.0,10.0,10.0;6
001350163.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350163.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350174.wav;8.0;9.0;8.0;8.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350174.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,8.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,8.4,10.0,10.0;7
001350174.wav;8.0;10.0;9.0;8.3;10.0,10.0,8.0,10.0,3.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,4.4,10.0,8.4;7
001350174.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350174.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350180.wav;8.0;9.0;8.0;8.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.8;10
001350180.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.4,10.0,10.0;10
001350180.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350180.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350180.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350194.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350194.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,6.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,8.4,10.0,10.0,6.8;10
001350194.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350194.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350194.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
001350216.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350216.wav;8.0;9.0;9.0;8.2;8.0,10.0,10.0,10.0,10.0,6.0;10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,10.0,10.0,10.0,6.8;6
001350216.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,6.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,6.8;6
001350216.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350216.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350219.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350219.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350219.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350219.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350219.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350243.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350243.wav;9.0;9.0;8.0;8.9;10.0,8.0,10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,8.4,10.0;6
001350243.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350243.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350243.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350285.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350285.wav;10.0;9.0;9.0;9.8;10.0,10.0,8.0,10.0,8.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,8.4,8.4;6
001350285.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350285.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350285.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350312.wav;9.0;9.0;10.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350312.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,8.4,10.0;7
001350312.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350312.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350312.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350317.wav;8.0;10.0;10.0;8.4;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350317.wav;9.0;9.0;9.0;9.0;10.0,7.0,7.0,10.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,7.6,7.6,10.0,10.0,8.4;6
001350317.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350317.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350317.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350318.wav;8.0;10.0;10.0;8.4;10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.4;8
001350318.wav;8.0;9.0;9.0;8.2;10.0,6.0,8.0,10.0,10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.8,8.4,10.0,10.0,10.0,8.4,10.0;8
001350318.wav;8.0;10.0;9.0;8.3;10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,4.4,10.0,10.0;8
001350318.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350318.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
001350343.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350343.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4,10.0,10.0,10.0;7
001350343.wav;8.0;10.0;9.0;8.3;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350343.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350343.wav;9.0;8.0;7.0;8.7;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350350.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350350.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350350.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350350.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350350.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
001350356.wav;8.0;10.0;9.0;8.3;5.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6.0,10.0,10.0,10.0,10.0,10.0;6
001350356.wav;8.0;9.0;9.0;8.2;5.0,10.0,10.0,10.0,10.0,7.0;10.0,10.0,10.0,10.0,10.0,10.0;6.0,10.0,10.0,10.0,10.0,7.6;6
001350356.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0;5.0,10.0,10.0,10.0,10.0,10.0;9.0,10.0,10.0,10.0,10.0,10.0;6
001350356.wav;9.0;10.0;10.0;9.2;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350356.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001350375.wav;9.0;9.0;10.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350375.wav;9.0;10.0;9.0;9.1;10.0,8.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0,10.0,10.0;7
001350375.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350375.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001350375.wav;9.0;8.0;6.0;8.6;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
001450037.wav;7.0;7.0;7.0;7.0;10.0,8.0,8.0,10.0;10.0,10.0,10.0,10.0;10.0,8.4,8.4,10.0;4
001450037.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450037.wav;9.0;7.0;8.0;8.7;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450037.wav;8.0;7.0;6.0;7.7;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450037.wav;9.0;5.0;6.0;8.3;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450043.wav;7.0;8.0;8.0;7.2;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450043.wav;9.0;10.0;9.0;9.1;10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0;4
001450043.wav;8.0;8.0;8.0;8.0;10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0;4
001450043.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450043.wav;8.0;6.0;6.0;7.6;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
001450049.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001450049.wav;8.0;10.0;9.0;8.3;10.0,8.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0,10.0;6
001450049.wav;3.0;8.0;7.0;3.9;10.0,10.0,3.0,3.0,2.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,4.4,4.4,3.6,10.0;6
001450049.wav;7.0;7.0;6.0;6.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001450049.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
001450051.wav;6.0;6.0;6.0;6.0;10.0,10.0,6.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,6.8,10.0;4
001450051.wav;7.0;7.0;7.0;7.0;10.0,10.0,3.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,4.4,10.0;4
001450051.wav;4.0;7.0;7.0;4.6;8.0,10.0,4.0,5.0;5.0,10.0,5.0,10.0;7.4,10.0,4.2,6.0;4
001450051.wav;6.0;6.0;6.0;6.0;10.0,10.0,3.0,8.0;10.0,10.0,10.0,10.0;10.0,10.0,4.4,8.4;4
001450051.wav;4.0;3.0;3.0;3.8;10.0,10.0,3.0,3.0;10.0,10.0,10.0,10.0;10.0,10.0,4.4,4.4;4
001450063.wav;8.0;7.0;7.0;7.8;5.0,10.0,10.0;10.0,10.0,10.0;6.0,10.0,10.0;3
